tipo;numero;anoassinatura;normaNome;ementa;dataassinatura;apelido;origem;origem_tipo;origem_numero;origem_ano;autor;partido;uf;link_origem;classe;classe_extra;url;index;simbólica;simbólica_tipo;competencia_exclusiva;controle
LEI-n;11406;2006;Lei nº 11.406 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor do Ministério da Integração Nacional, crédito especial no valor de R$ 8.964.909,00, para os fins que especifica.;15/12/2006;;PLN 33/2006;PLN;33;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/79177;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11406";AUTORIZAÇÃO , EXECUTIVO , DOAÇÃO , ALIMENTOS , PAIS ESTRANGEIRO .;nao;;sim;sim ok
LEI-n;11405;2006;Lei nº 11.405 de 15/12/2006;Abre ao Orçamento de Investimento para 2006, em favor da Empresa Brasileira de Infra-Estrutura Aeroportuária - INFRAERO, crédito suplementar no valor total de R$ 243.231.016,00, para os fins que especifica.;15/12/2006;;PLN 29/2006;PLN;29;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/79174;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11405";AUTORIZAÇÃO , UNIÃO , CONCESSÃO , ABERTURA DE CREDITO , BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL (BNDES) , CORRELAÇÃO , EMISSÃO , TITULO DA DIVIDA PUBLICA .;nao;;sim;sim ok
LEI-n;11404;2006;Lei nº 11.404 de 15/12/2006;Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$ 61.902.992,00, para reforço de dotações constantes da Lei Orçamentária vigente.;15/12/2006;;PLN 28/2006;PLN;28;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/79172;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11404";CRITERIOS , CUMPRIMENTO , CONSORCIO , OBRIGAÇÃO TRIBUTARIA , PROPORCIONALIDADE , PARTICIPAÇÃO , EMPRESA .;nao;;sim;sim ok
LEI-n;11403;2006;Lei nº 11.403 de 15/12/2006;Abre ao Orçamento da Seguridade Social da União, em favor do Ministério do Desenvolvimento Social e Combate à Fome, crédito especial no valor de R$ 112.400,00 para os fins que especifica, e dá outras providências.;15/12/2006;;PLN 86/2010;PLN;86;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/98373;Orçamento Público / Diretrizes Orçamentárias / Alteração da Lei de Diretrizes Orçamentárias;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11403";EXCLUSÃO , PETROLEO BRASILEIRO S/A (PETROBRAS) , CENTRAIS ELETRICAS BRASILEIRAS S/A (ELETROBRAS) , RESULTADO , SUPERAVIT , NATUREZA FISCAL , GASTOS PUBLICOS .;nao;;sim;sim ok
LEI-n;11402;2006;Lei nº 11.402 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor da Justiça Federal, crédito especial no valor de R$ 6.652.000,00, para os fins que especifica, e dá outras providências.;15/12/2006;;PLN 20/2006;PLN;20;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/78883;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11402";ALTERAÇÃO , DISPOSITIVOS , NORMAS , APLICAÇÃO , PRAZO , CONTRATAÇÃO , FRANQUIA POSTAL , EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS (ECT) .;nao;;sim;sim ok
LEI-n;11401;2006;Lei nº 11.401 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e das Comunicações, crédito suplementar no valor global de R$ 7.263.681,00, para reforço de dotações constantes da Lei Orçamentária vigente.;15/12/2006;;PLN 19/2006;PLN;19;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/78882;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11401";AUTORIZAÇÃO , UNIÃO FEDERAL , TRANSFERENCIA , RECURSOS FINANCEIROS , DESTINAÇÃO , ESTADOS , MUNICIPIOS , DISTRITO FEDERAL (DF) , OBJETIVO , FOMENTO , EXPORTAÇÃO .;nao;;sim;sim ok
LEI-n;11400;2006;Lei nº 11.400 de 15/12/2006;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios do Meio Ambiente e da Integração Nacional, crédito suplementar no valor global de R$ 829.637,00, para reforço de dotações constantes da Lei Orçamentária vigente.;15/12/2006;Lei do Bolsa-Atleta (2011);PLN 18/2006;PLN;18;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/78881;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11400";ALTERAÇÃO , CRITERIOS , RECEBIMENTO , FINANCIAMENTO , INVESTIMENTO PUBLICO , PARTICIPAÇÃO , PROGRAMA , RECUPERAÇÃO , ECONOMIA PUBLICA .;nao;;sim;sim ok
LEI-n;11399;2006;Lei nº 11.399 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor global de R$ 32.000.251,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.;15/12/2006;;PLN 37/2010;PLN;37;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97708;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11399";CREDITO ESPECIAL , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DE MINAS E ENERGIA (MME) , MINISTERIO DOS TRANSPORTES (MTR) .;nao;;sim;sim ok
LEI-n;11398;2006;Lei nº 11.398 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor do Ministério das Cidades, crédito suplementar no valor de R$ 2.155.000,00, para reforço de dotação constante da Lei Orçamentária vigente.;15/12/2006;;PLN 14/2006;PLN;14;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/78754;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11398";ALTERAÇÃO , DISPOSITIVOS , NORMAS , CRITERIOS , INCENTIVO FISCAL , IMPOSTO DE IMPORTAÇÃO , CREDITO PRESUMIDO , REDUÇÃO , ISENÇÃO , IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS (IPI) .;nao;;sim;sim ok
LEI-n;11397;2006;Lei nº 11.397 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor de Encargos Financeiros da União, crédito suplementar no valor de R$ 349.826.000,00, para reforço de dotação constante da Lei Orçamentária vigente.;15/12/2006;;PLN 8/2006;PLN;8;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/78550;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11397";AUTORIZAÇÃO , UNIÃO FEDERAL , SUBVENÇÃO , BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL (BNDES) , CORRELAÇÃO , OPERAÇÃO FINANCEIRA , CREDITO RURAL , CALAMIDADE PUBLICA .;nao;;sim;sim ok
LEI-n;11396;2006;Lei nº 11.396 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Cultura e do Esporte, crédito suplementar no valor global de R$ 20.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.;15/12/2006;;PLN 28/2010;PLN;28;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97569;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11396";CREDITO ESPECIAL , ORÇAMENTO DE INVESTIMENTO , UNIÃO FEDERAL , DESTINAÇÃO , EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA (INFRAERO) .;nao;;sim;sim ok
LEI-n;11395;2006;Lei nº 11.395 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor global de R$ 120.801.505,00, para reforço de dotações constantes da Lei Orçamentária vigente.;15/12/2006;;PLN 83/2010;PLN;83;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/98172;Orçamento Público / Crédito Adicional / Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11395";CREDITO SUPLEMENTAR , ORÇAMENTO FISCAL , ORÇAMENTO DA SEGURIDADE SOCIAL , DESTINAÇÃO , MINISTERIO DA JUSTIÇA (MJ) , MINISTERIO DA DEFESA .;nao;;sim;sim ok
LEI-n;11394;2006;Lei nº 11.394 de 15/12/2006;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Fazenda, do Desenvolvimento, Indústria e Comércio Exterior e do Turismo e de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor global de R$ 320.053.871,00, para reforço de dotações constantes da Lei Orçamentária vigente.;15/12/2006;;PLN 81/2010;PLN;81;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/98166;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11394";CREDITO ESPECIAL , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DA INTEGRAÇÃO NACIONAL .;nao;;sim;sim ok
LEI-n;11393;2006;Lei nº 11.393 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor do Ministério da Fazenda e de Encargos Financeiros da União, crédito especial no valor global de R$ 12.150.000,00 para os fins que especifica, e dá outras providências.;15/12/2006;;PLN 45/2006;PLN;45;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/79190;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11393";AUTORIZAÇÃO , CRIAÇÃO , EMPRESA PUBLICA , TRANSPORTE FERROVIARIO , VELOCIDADE .;nao;;sim;sim ok
LEI-n;11392;2006;Lei nº 11.392 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e dos Transportes, crédito especial no valor global de R$ 17.740.602,00, para os fins que especifica.;15/12/2006;;PLN 35/2010;PLN;35;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97710;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11392";CREDITO ESPECIAL , ORÇAMENTO FISCAL , DESTINAÇÃO , MINISTERIO DO DESENVOLVIMENTO DA INDUSTRIA E DO COMERCIO EXTERIOR (MDIC) .;nao;;sim;sim ok
LEI-n;11391;2006;Lei nº 11.391 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor das Justiças Federal, Eleitoral e do Trabalho e do Ministério Público da União, crédito especial no valor global de R$ 67.516.647,00, para os fins que especifica, e dá outras providências.;15/12/2006;;PLN 6/2010;PLN;6;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/96569;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11391";CREDITO ESPECIAL , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , PRESIDENCIA DA REPUBLICA .;nao;;sim;sim ok
LEI-n;11390;2006;Lei nº 11.390 de 15/12/2006;Abre ao Orçamento Fiscal da União, em favor da Câmara dos Deputados, da Justiça Federal, da Justiça Eleitoral e do Ministério Público da União, crédito especial no valor global de R$ 5.834.330,00, para os fins que especifica, e dá outras providências.;15/12/2006;;PLN 27/2010;PLN;27;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97571;Orçamento Público / Crédito Adicional / Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-15;11390";CREDITO SUPLEMENTAR , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DA JUSTIÇA (MJ) , MINISTERIO DA DEFESA .;nao;;sim;sim ok
LEI-n;11389;2006;Lei nº 11.389 de 14/12/2006;Abre crédito extraordinário, em favor do Ministério da Integração Nacional, no valor de R$ 13.000.000,00 (treze milhões de reais), para os fins que especifica.;15/12/2006;;PLN 39/2010;PLN;39;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97737;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-14;11389";CREDITO ESPECIAL , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DO MEIO AMBIENTE (MMA) .;nao;;sim;nao okay
LEI-n;11388;2006;Lei nº 11.388 de 14/12/2006;Abre crédito extraordinário, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento, da Fazenda, da Justiça, da Previdência Social, do Trabalho e Emprego, dos Transportes, da Defesa, do Desenvolvimento Social e Combate à Fome e das Cidades, no valor global de R$ 1.504.324.574,00, para os fins que especifica.;15/12/2006;;PLN 56/2010;PLN;56;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97977;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-14;11388";CREDITO ESPECIAL , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DO MEIO AMBIENTE (MMA) , MINISTERIO DA INTEGRAÇÃO NACIONAL .;nao;;sim;nao okay
LEI-n;11387;2006;Lei nº 11.387 de 14/12/2006;Autoriza a União a efetuar contribuição à Organização Mundial da Saúde - OMS, destinada a apoiar a viabilização da Central Internacional para a Compra de Medicamentos contra a AIDS, malária e tuberculose (CICOM/UNITAID), no valor de até R$ 13.200.000,00.;15/12/2006;;PLN 41/2010;PLN;41;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97860;Orçamento Público / Crédito Adicional / Crédito Especial;Orçamento;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-14;11387";CREDITO ESPECIAL , ORÇAMENTO FISCAL , ORÇAMENTO DA SEGURIDADE SOCIAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DA DEFESA .;nao;;sim;nao okay
LEI-n;11386;2006;Lei nº 11.386 de 14/12/2006;Abre crédito extraordinário, em favor dos Ministérios das Relações Exteriores e da Defesa, no valor global de R$ 24.528.000,00 (vinte e quatro milhões, quinhentos e vinte e oito mil reais), para os fins que especifica.;15/12/2006;;PLN 50/2010;PLN;50;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97975;Orçamento Público / Crédito Adicional / Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-14;11386";CREDITO SUPLEMENTAR , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , MINISTERIO DO PLANEJAMENTO E ORÇAMENTO (MPO) , MINISTERIO DAS CIDADES .;nao;;sim;nao okay
LEI-n;11385;2006;Lei nº 11.385 de 14/12/2006;Abre crédito extraordinário no valor global de R$ 858.478.335,00 (oitocentos e cinqüenta e oito milhões, quatrocentos e setenta e oito mil, trezentos e trinta e cinco reais), em favor da Presidência da República, dos Ministérios da Educação, da Justiça, das Relações Exteriores, da Defesa e de Operações Oficiais de Crédito, para os fins que especifica.;15/12/2006;;PLN 30/2010;PLN;30;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97576;Orçamento Público / Crédito Adicional / Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-14;11385";CREDITO SUPLEMENTAR , ORÇAMENTO FISCAL , UNIÃO FEDERAL , DESTINAÇÃO , JUSTIÇA DO TRABALHO .;nao;;sim;nao okay
LEI-n;11384;2006;Lei nº 11.384 de 11/12/2006;Dispõe sobre a criação de cargos efetivos e em comissão no Quadro de Pessoal do Tribunal Regional do Trabalho da 1ª Região.;12/12/2006;;PLC 2306/2003;PL;2306;2003;Tribunal Superior do Trabalho;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-2306-2003;Organização Administrativa;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-11;11384";;nao;;sim;nao okay
LEI-n;11383;2006;Lei nº 11.383 de 11/12/2006;Altera a remuneração dos servidores públicos integrantes do Quadro de Pessoal do Tribunal de Contas da União.;12/12/2006;;PLC 6467/2005;PL;6467;2005;Tribunal de Contas da União;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-6467-2005;Servidores Públicos;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-11;11383";;nao;;sim;nao okay
LEI-n;11382;2006;Lei nº 11.382 de 06/12/2006;Altera dispositivos da Lei nº 5.869, de 11 de janeiro de 1973 - Código de Processo Civil, relativos ao processo de execução e a outros assuntos.;07/12/2006;;PLC 4497/2004;PL;4497;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4497-2004;Processo Civil;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-06;11382";;nao;;não;nao okay
LEI-n;11381;2006;Lei nº 11.381 de 01/12/2006;Altera a Lei nº 6.932, de 7 de julho de 1981, que dispõe sobre as atividades do médico residente, e revoga dispositivos da Lei nº 10.405, de 9 de janeiro de 2002.;04/12/2006;;PLC 7561/2006;PL;7561;2006;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-7561-2006;Saúde;Saúde;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-01;11381";;nao;;não;nao okay
LEI-n;11380;2006;Lei nº 11.380 de 01/12/2006;Institui o Registro Temporário Brasileiro para embarcações de pesca estrangeiras arrendadas ou afretadas, a casco nu, por empresas, armadores de pesca ou cooperativas de pesca brasileiras e dá outras providências.;04/12/2006;;PLC 4746/2005;PL;4746;2005;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4746-2005;Direito Marítimo / Aeronáutico e Espacial;Agropecuária, Abastecimento, Agricultura e Pesca;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-01;11380";;nao;;não;nao okay
LEI-n;11379;2006;Lei nº 11.379 de 01/12/2006;Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito especial no valor de R$ 4.078.503,00, para os fins que especifica.;04/12/2006;;PLN 23/2010;PLN;23;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/97395;Orçamento Público / Crédito Adicional / Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-01;11379";CREDITO SUPLEMENTAR , ORÇAMENTO FISCAL , ORÇAMENTO DA SEGURIDADE SOCIAL , UNIÃO FEDERAL , DESTINAÇÃO , JUSTIÇA FEDERAL , JUSTIÇA ELEITORAL , JUSTIÇA DO TRABALHO , PRESIDENCIA DA REPUBLICA , MINISTERIO PUBLICO FEDERAL .;nao;;sim;nao okay
LEI-n;11378;2006;Lei nº 11.378 de 01/12/2006;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor da Câmara dos Deputados, do Senado Federal e de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor global de R$ 162.200.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.;04/12/2006;;PLN 85/2010;PLN;85;2010;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/98171;Orçamento Público / Crédito Adicional / Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2006-12-01;11378";CREDITO ESPECIAL , ORÇAMENTO FISCAL , ORÇAMENTO DE INVESTIMENTO , UNIÃO FEDERAL , DESTINAÇÃO , LEGISLATIVO , JUDICIARIO , PRESIDENCIA DA REPUBLICA , MINISTERIO DO DESENVOLVIMENTO DA INDUSTRIA E DO COMERCIO EXTERIOR (MDIC) , MINISTERIO PUBLICO .;nao;;sim;nao okay
